p_id,p_id2,distance
AHM97674,AEX30611,1371.0
AHM97674,ABY79833,1419.0
AHM97674,ACJ26341,1369.0
AHM97674,ABI36450,1376.0
AHM97674,AFI44353,1374.0
AHM97674,ACD12274,1409.0
AHM97674,ABU99094,1343.0
AAK70456,AAK70454,1589.5
AAK70456,ABD59847,1521.0
AAK70456,AHJ02873,1482.0
AAK70456,AEW31134,1500.0
AAK70456,AEX33924,1553.0
AAK70456,ACU44395,1531.0
AAK70456,AGC13633,1464.0
AAK70456,AHB22342,1532.0
AAK70456,ADK26592,1534.0
AAK70456,ACA28846,1557.0
AAK70456,ABB03134,1603.0
AAK70456,AEO01709,1560.0
AAK70456,AEP17078,1470.0
AAK70456,AEP17073,1450.0
AAK70456,AFR75914,1455.0
AAK70456,AFR76344,1426.0
AAK70456,AFM46643,1412.5
AAK70456,ABW91526,1593.0
AAK70456,AFC98273,1508.5
AAK70456,AFC98271,1524.5
AAK70456,AFI62139,1478.0
AAK70456,AHB21700,1543.0
AAK70456,AFU08908,1450.0
AAK70456,AGN69629,1430.0
AAK70456,ABD79112,1380.0
AAK70456,AFO65016,1587.0
AAK70456,AHM24143,1460.0
AAK70456,ABN51066,1520.0
AAK70456,AEN94876,1554.0
AAK70456,AFV31477,1475.0
AAK70456,AGX00886,1459.0
AAK70456,AHG26717,1483.0
AAK70456,AFU08956,1477.0
AAK70456,AFM46852,1469.5
AAK70456,AGL07472,1346.0
AAK70456,AFU10169,1468.0
AAK70456,AFM46839,1485.0
AAK70456,AGG12643,1524.5
AAK70456,ABD62843,1335.0
AAK70456,ACB11812,1536.0
AAK70456,AFU09062,1374.0
AAK70456,AGY14421,1463.5
AAK70456,ABO38362,1474.0
AAK70456,CAA91081,1333.0
AAK70456,CAA91080,1414.5
AAK70456,ACN33090,1590.0
AAK70456,AGZ62363,1484.0
AAK70456,AFR76173,1435.0
AAK70456,ABF21276,1522.0
AAK70456,AFX65236,1467.5
AAK70456,ACZ05568,1532.0
AAK70456,ACU44406,1532.0
AAK70456,ADV69078,1457.0
AAK70456,AHA57131,1467.0
AAK70456,AHB21219,1573.0
AAK70456,ABW81532,1599.0
AAK70456,AFP36088,1461.0
AAK70456,AGM16031,1486.0
AAK70456,AGB84989,1475.0
AAK70456,AHG26632,1463.0
AAK70456,ABO38351,1320.5
AAK70456,ADN92778,1534.5
AAK70456,AFI62154,1504.5
AAK70456,AIB06038,1441.0
AAK70456,ABA08508,1564.5
AAK70456,BAN14742,1529.0
AAK70456,ABS53363,1369.5
AAK70456,ADG85794,1508.0
AAK70456,ACU44038,1538.0
AAK70456,ADC45659,1543.0
AAK70456,AGU69969,1481.0
AAK70456,ABO52280,1372.0
AAK70456,AIB06082,1447.5
AAK70456,ACB36678,1569.0
AAK70456,ADW10721,1534.0
AAK70456,ADR51662,1414.0
AAK70456,ACF41933,1526.0
AAK70456,ADR51669,1371.0
AAK70456,ADR51668,1358.0
AAK70456,ACF41834,1338.0
AAK70456,AFR76396,1392.0
AAK70456,ADO65971,1597.0
AAK70456,ACU44361,1534.0
AAK70456,AAP34322,1530.0
AAK70456,ADT78908,1374.0
AAK70456,AFR76498,1411.0
AAK70456,AHG26608,1438.0
AAK70456,AGH30710,1472.0
AAK70456,AFM46659,1439.0
AAK70456,AFM46654,1486.0
AAK70456,ADP05208,1470.0
AAK70456,ACU43765,1531.0
AAK70456,AFU08860,1466.0
AAK70456,ACR39190,1345.0
AAK70456,AGN69593,1486.0
AAK70456,ADX31845,1402.0
AAK70456,AGO59894,1471.0
AAK70456,AEA29580,1545.0
AAK70456,AHB21460,1570.0
AAK70456,ABD59849,1474.0
AAK70456,ABD59848,1587.0
AAK70456,ABO32981,1450.0
AAK70454,ABD59847,1529.0
AAK70454,AHJ02873,1451.5
AAK70454,AEW31134,1471.5
AAK70454,AEX33924,1523.5
AAK70454,ACU44395,1515.5
AAK70454,AGC13633,1439.5
AAK70454,AHB22342,1525.0
AAK70454,ADK26592,1534.0
AAK70454,ACA28846,1527.5
AAK70454,ABB03134,1584.5
AAK70454,AEO01709,1530.5
AAK70454,AEP17078,1455.5
AAK70454,AEP17073,1439.0
AAK70454,AFR75914,1448.0
AAK70454,AFR76344,1434.0
AAK70454,AFM46643,1390.0
AAK70454,ABW91526,1566.5
AAK70454,AFC98273,1516.5
AAK70454,AFC98271,1529.5
AAK70454,AFI62139,1453.5
AAK70454,AHB21700,1525.0
AAK70454,AFU08908,1426.5
AAK70454,AGN69629,1444.0
AAK70454,ABD79112,1379.5
AAK70454,AFO65016,1588.0
AAK70454,AHM24143,1431.5
AAK70454,ABN51066,1528.0
AAK70454,AEN94876,1561.0
AAK70454,AFV31477,1446.5
AAK70454,AGX00886,1434.5
AAK70454,AHG26717,1454.5
AAK70454,AFU08956,1448.5
AAK70454,AFM46852,1477.5
AAK70454,AGL07472,1351.0
AAK70454,AFU10169,1439.5
AAK70454,AFM46839,1483.0
AAK70454,AGG12643,1515.5
AAK70454,ABD62843,1357.0
AAK70454,ACB11812,1526.5
AAK70454,AFU09062,1385.0
AAK70454,AGY14421,1435.0
AAK70454,ABO38362,1477.0
AAK70454,CAA91081,1308.0
AAK70454,CAA91080,1433.5
AAK70454,ACN33090,1583.0
AAK70454,AGZ62363,1455.5
AAK70454,AFR76173,1449.0
AAK70454,ABF21276,1537.0
AAK70454,AFX65236,1439.0
AAK70454,ACZ05568,1511.5
AAK70454,ACU44406,1517.5
AAK70454,ADV69078,1433.5
AAK70454,AHA57131,1438.5
AAK70454,AHB21219,1549.5
AAK70454,ABW81532,1565.5
AAK70454,AFP36088,1438.5
AAK70454,AGM16031,1456.5
AAK70454,AGB84989,1462.5
AAK70454,AHG26632,1461.0
AAK70454,ABO38351,1304.5
AAK70454,ADN92778,1505.0
AAK70454,AFI62154,1512.5
AAK70454,AIB06038,1453.0
AAK70454,ABA08508,1531.0
AAK70454,BAN14742,1531.0
AAK70454,ABS53363,1380.5
AAK70454,ADG85794,1511.0
AAK70454,ACU44038,1518.5
AAK70454,ADC45659,1528.5
AAK70454,AGU69969,1450.5
AAK70454,ABO52280,1394.0
AAK70454,AIB06082,1429.0
AAK70454,ACB36678,1550.5
AAK70454,ADW10721,1519.5
AAK70454,ADR51662,1437.0
AAK70454,ACF41933,1548.0
AAK70454,ADR51669,1382.0
AAK70454,ADR51668,1369.0
AAK70454,ACF41834,1324.0
AAK70454,AFR76396,1397.0
AAK70454,ADO65971,1550.5
AAK70454,ACU44361,1504.5
AAK70454,AAP34322,1531.0
AAK70454,ADT78908,1382.0
AAK70454,AFR76498,1410.0
AAK70454,AHG26608,1413.5
AAK70454,AGH30710,1449.5
AAK70454,AFM46659,1410.5
AAK70454,AFM46654,1490.0
AAK70454,ADP05208,1449.5
AAK70454,ACU43765,1501.5
AAK70454,AFU08860,1443.5
AAK70454,ACR39190,1356.0
AAK70454,AGN69593,1457.5
AAK70454,ADX31845,1394.0
AAK70454,AGO59894,1452.5
AAK70454,AEA29580,1515.5
AAK70454,AHB21460,1540.5
AAK70454,ABD59849,1444.5
AAK70454,ABD59848,1580.0
AAK70454,ABO32981,1455.0
AFU08988,AHB22615,1337.0
AFU08988,AFG71996,1305.0
AFU08988,AFM93978,1399.0
AFU08988,AGM53496,1423.0
AFU08988,ADD21560,1430.0
AFU08988,ADV58880,1420.0
AFU08988,AAZ32951,1315.0
AFU08988,AHB22939,1418.5
AFU08988,AAX47525,1365.0
AFU08988,AHC69322,1422.0
AFU08988,AAT12704,1310.5
AFU08988,AFU08788,1404.0
AFU08988,ABI20958,1384.0
AFU08988,ABA43336,1377.0
AFU08988,AEX35428,1348.0
AFU08988,AFU08828,1434.0
AFU08988,ABD85122,1312.0
AFU08988,ABA27440,1382.0
AFU08988,AFV33954,1364.0
AFU08988,ADZ05627,1301.0
AFU08988,AFG99237,1358.0
AFU08988,ACF22148,1301.0
AFU08988,AGQ47835,1331.0
AFU08988,ABE73115,1378.0
AFU08988,AFH53725,1426.0
AFU08988,AHL21511,1409.5
AFU08988,ABB04906,1399.0
AFU08988,AHL58744,1428.0
AFU08988,AHY95001,1407.0
AFU08988,AFP83236,1406.0
AFU08988,AGK24287,1308.0
AFU08988,AFG99094,1314.0
AFU08988,AFU10043,1410.5
AFU08988,AFU10042,1358.0
AFU08988,AFM72257,1393.0
AFU08988,AAC59602,1438.0
AFU08988,AHZ65741,1399.0
AFU08988,AAX57924,1387.0
AFU08988,AHB24430,1406.0
AFU08988,AHX38310,1392.0
AFU08988,ADT79030,1307.0
AFU08988,ABD61249,1332.0
AFU08988,AHA11511,1495.0
AFU08988,ABU92710,1370.0
AFU08988,AHB21195,1498.0
AFU08988,AGO00313,1345.0
AFU08988,ABB79957,1377.0
AFU08988,AFH53736,1444.0
AFU08988,AFG99347,1390.0
AFU08988,BAH98103,1378.0
AFU08988,ACE77942,1417.0
AFU08988,AHB51520,1405.5
AFU08988,ABG37230,1371.0
AFU08988,ADV58875,1442.0
AFU08988,ACU12494,1385.0
AFU08988,AFG72096,1386.0
AFU08988,ACZ53956,1376.0
AFU08988,ACV42106,1448.0
AFU08988,AAX56590,1371.0
AFU08988,AFV31487,1369.0
AFU08988,AFG72173,1369.0
AFU08988,AHB22213,1359.0
AFU08988,AAY28395,1308.0
AFU08988,AHA38263,1435.0
AFU08988,AFG99402,1388.0
AFU08988,AHW46830,1408.0
AFU08988,AGM53498,1446.0
AFU08988,AGM53491,1445.0
AFU08988,AHB51244,1460.0
AFU08988,AHB22532,1378.0
AFU08988,AIB06070,1453.0
AFU08988,ABF21269,1392.0
AFU08988,ACF36262,1389.0
AFU08988,ACE77944,1382.5
AFU08988,ADJ41816,1328.5
AFU08988,AHB22225,1417.0
AFU08988,ABJ16785,1355.0
AFU08988,AFU08944,1371.0
AFU08988,AFG99006,1313.0
AFU08988,AFM71731,1396.0
AFU08988,AGB98777,1417.0
AHL83031,AHF20413,1407.0
AHL83031,AHM98133,1570.0
AHL83031,ACI06178,1403.0
AHL83031,AHN19556,1372.0
AHL83031,ACB70647,1387.0
AHL83031,ABG67978,1362.0
AHL83031,AAA43205,1493.0
AHL83031,AEO89163,1372.0
AHL83031,BAN81923,1360.0
AHL83031,AEQ72884,1377.0
AHL83031,AEQ72889,1367.0
AHL83031,ACN39410,1359.0
AHL83031,AEQ72868,1377.0
AHL83031,AAP71989,1502.0
AHL83031,ABU99104,1405.0
AHL83031,AEP84526,1369.0
AHL83031,ADG59070,1360.0
AHL83031,AAW80717,1388.0
AHL83031,AHF20480,1412.0
AHL83031,AFU10229,1540.0
AHL83031,ADI46320,1388.0
AHL83031,AFK13944,1342.0
AHL83031,AFJ18989,1377.0
AHL83031,AHY20736,1379.0
AHL83031,ACZ48510,1370.0
AHL83031,ABP51975,1421.0
AHL83031,ADG59067,1349.0
AHL83031,BAK24094,1346.5
AHL83031,AHN19564,1376.0
AHL83031,ADM95450,1403.0
AHL83031,ABI84495,1522.0
AHL83031,ACX31973,1339.0
AHL83031,BAM36159,1335.5
AHL83031,ADG59049,1303.0
AHL83031,AGH25309,1330.0
AHL83031,AHI43541,1362.0
AHL83031,ADF83650,1347.0
AHL83031,AHF20383,1394.0
AHL83031,BAL61225,1355.0
AHL83031,AHF20402,1394.0
AHL83031,AHM98204,1573.0
AHL83031,AEV40282,1308.0
AHL83031,ACV91043,1536.0
AHL83031,ACR48872,1346.0
AHL83031,AEQ72820,1317.0
AHL83031,AEO52326,1324.0
AHL83031,ACX31993,1404.0
AHL83031,ACT15320,1399.0
AHL83031,ADG21416,1389.0
AHL83031,AEX30611,1338.0
AHL83031,ADM85846,1310.0
AHL83031,ABY79833,1386.0
AHL83031,ACJ26341,1376.0
AHL83031,ABI36450,1343.0
AHL83031,AFI44353,1362.0
AHL83031,ACD12274,1395.0
AHL83031,ABU99094,1329.0
AHK10800,ABI94581,1478.0
AHK10800,ABR37440,1335.5
AHK10800,ADI34060,1389.0
AHK10800,AGG53498,1442.0
AHK10800,ACZ58384,1464.5
AHK10800,AHZ38875,1493.0
AHK10800,AAG10670,1463.0
AET74962,AEN95123,1460.0
AET74962,AGF69050,1316.0
AET74962,AFI73231,1313.5
AET74962,AFC18325,1420.0
AET74962,CAB95857,1359.0
AET74962,CAB95856,1375.0
AET74962,AHY84442,1345.0
AET74962,BAO10666,1501.0
AET74962,CCH23221,1466.0
AET74962,ACA50026,1369.5
AET74962,ADL64047,1354.5
AET74962,AGO17883,1468.0
AET74962,ABB87366,1579.0
AET74962,AGW25699,1472.0
AET74962,AFO83294,1326.5
ABD59847,AHJ02873,1425.0
ABD59847,AEW31134,1445.0
ABD59847,AEX33924,1488.0
ABD59847,ACU44395,1452.0
ABD59847,AGC13633,1424.0
ABD59847,AHB22342,1476.0
ABD59847,ADK26592,1485.0
ABD59847,ACA28846,1462.0
ABD59847,ABB03134,1521.0
ABD59847,AEO01709,1465.0
ABD59847,AEP17078,1438.0
ABD59847,AEP17073,1411.0
ABD59847,AFR75914,1502.0
ABD59847,AFR76344,1488.0
ABD59847,AFM46643,1362.5
ABD59847,ABW91526,1507.0
ABD59847,AFC98273,1468.5
ABD59847,AFC98271,1484.5
ABD59847,AFI62139,1436.0
ABD59847,AHB21700,1463.0
ABD59847,AFU08908,1417.5
ABD59847,AGN69629,1398.0
ABD59847,ABD79112,1399.0
ABD59847,AFO65016,1547.0
ABD59847,AHM24143,1414.5
ABD59847,ABN51066,1615.0
ABD59847,AEN94876,1488.0
ABD59847,AFV31477,1424.0
ABD59847,AGX00886,1426.0
ABD59847,AHG26717,1441.5
ABD59847,AFU08956,1427.0
ABD59847,AFM46852,1431.5
ABD59847,AGL07472,1417.0
ABD59847,AFU10169,1422.5
ABD59847,AFM46839,1469.0
ABD59847,AGG12643,1467.5
ABD59847,ABD62843,1365.0
ABD59847,ACB11812,1466.0
ABD59847,AFU09062,1433.0
ABD59847,AGY14421,1418.0
ABD59847,ABO38362,1517.0
ABD59847,CAA91081,1312.5
ABD59847,CAA91080,1466.5
ABD59847,ACN33090,1528.0
ABD59847,AGZ62363,1415.0
ABD59847,AFR76173,1490.0
ABD59847,ABF21276,1575.0
ABD59847,AFX65236,1422.0
ABD59847,ACZ05568,1448.0
ABD59847,ACU44406,1454.0
ABD59847,ADV69078,1414.5
ABD59847,AHA57131,1435.0
ABD59847,AHB21219,1510.0
ABD59847,ABW81532,1502.0
ABD59847,AFP36088,1426.0
ABD59847,AGM16031,1430.0
ABD59847,AGB84989,1412.0
ABD59847,AHG26632,1447.0
ABD59847,ABO38351,1319.5
ABD59847,ADN92778,1464.0
ABD59847,AFI62154,1469.0
ABD59847,AIB06038,1428.0
ABD59847,ABA08508,1471.0
ABD59847,BAN14742,1479.0
ABD59847,ABS53363,1401.0
ABD59847,ADG85794,1460.0
ABD59847,ACU44038,1455.0
ABD59847,ADC45659,1463.0
ABD59847,AGU69969,1410.0
ABD59847,ABO52280,1435.0
ABD59847,AIB06082,1418.0
ABD59847,ACB36678,1474.0
ABD59847,ADW10721,1450.0
ABD59847,ADR51662,1467.0
ABD59847,ACF41933,1586.0
ABD59847,ADR51669,1422.5
ABD59847,ADR51668,1409.5
ABD59847,ACF41834,1328.0
ABD59847,AFR76396,1464.0
ABD59847,ADO65971,1487.0
ABD59847,ACU44361,1455.0
ABD59847,AAP34322,1583.0
ABD59847,ADT78908,1402.0
ABD59847,AFM68954,1304.0
ABD59847,AFR76498,1455.0
ABD59847,AHG26608,1398.5
ABD59847,AGH30710,1441.5
ABD59847,AFM46659,1379.5
ABD59847,AFM46654,1470.0
ABD59847,ADP05208,1417.5
ABD59847,ACU43765,1453.0
ABD59847,AFU08860,1416.0
ABD59847,ACR39190,1399.0
ABD59847,AGN69593,1432.5
ABD59847,ADX31845,1448.5
ABD59847,AGO59894,1434.0
ABD59847,AEA29580,1452.0
ABD59847,AHB21460,1480.0
ABD59847,ABD59849,1408.0
ABD59847,ABD59848,1526.0
ABD59847,ABO32981,1502.0
AHB22615,AFM93978,1337.0
AHB22615,AGM53496,1350.0
AHB22615,AFG72823,1437.0
AHB22615,ADD21560,1355.0
AHB22615,ADV58880,1353.0
AHB22615,AAZ32951,1460.0
AHB22615,AHB22939,1401.0
AHB22615,AAX47525,1504.0
AHB22615,AHC69322,1329.0
AHB22615,AGL09815,1358.0
AHB22615,AGL09881,1358.5
AHB22615,AFU08788,1347.0
AHB22615,ABI20958,1435.0
AHB22615,ABA43336,1397.0
AHB22615,AEX35428,1458.0
AHB22615,AFU08828,1312.5
AHB22615,ABA27440,1366.0
AHB22615,AFV33954,1322.0
AHB22615,ADZ05627,1433.0
AHB22615,AFG99237,1376.0
AHB22615,ACF22148,1446.0
AHB22615,AFJ77891,1414.0
AHB22615,ABE73115,1467.0
AHB22615,AFH53725,1376.0
AHB22615,AHL21511,1336.5
AHB22615,ABB04906,1414.0
AHB22615,AHL58744,1357.0
AHB22615,AHZ40057,1377.0
AHB22615,AHY95001,1327.0
AHB22615,AFP83236,1516.0
AHB22615,AFG99094,1325.0
AHB22615,AHL95518,1364.5
AHB22615,AFU10043,1339.5
AHB22615,AFU10042,1345.5
AHB22615,AFM72257,1484.0
AHB22615,AAC59602,1449.0
AHB22615,AHZ65741,1321.0
AHB22615,AAX57924,1481.0
AHB22615,AHB24430,1335.0
AHB22615,AHA98453,1389.5
AHB22615,AHX38310,1302.0
AHB22615,ADT79030,1318.0
AHB22615,ABD61249,1367.0
AHB22615,AHA11511,1344.0
AHB22615,ABU92710,1518.0
AHB22615,AHB21195,1364.0
AHB22615,AGO00313,1359.0
AHB22615,ACF36458,1424.0
AHB22615,ABB79957,1410.0
AHB22615,AGZ61248,1360.0
AHB22615,ACT67801,1396.0
AHB22615,AFH53736,1365.0
AHB22615,AFG99347,1428.0
AHB22615,BAH98103,1396.0
AHB22615,BAG28227,1423.5
AHB22615,ACE77942,1403.0
AHB22615,BAN14745,1460.0
AHB22615,AHB51520,1436.5
AHB22615,ABG37230,1442.0
AHB22615,ADV58875,1367.0
AHB22615,ACU12494,1409.0
AHB22615,AFG72096,1413.0
AHB22615,ACZ53956,1479.0
AHB22615,ACV42106,1372.0
AHB22615,AAX56590,1521.0
AHB22615,AFV31487,1464.0
AHB22615,AFG72173,1391.0
AHB22615,AHB22213,1447.0
AHB22615,AFM47137,1374.0
AHB22615,AGZ61154,1337.0
AHB22615,AAY28395,1432.0
AHB22615,AHA38263,1354.0
AHB22615,AGZ60571,1344.5
AHB22615,BAK41887,1331.5
AHB22615,ABO52071,1415.0
AHB22615,AFG99402,1393.0
AHB22615,AGM53498,1371.0
AHB22615,AGM53491,1369.0
AHB22615,AHB51244,1433.0
AHB22615,AIC73749,1336.5
AHB22615,AFD64223,1425.0
AHB22615,AHB22532,1358.0
AHB22615,AIB06070,1323.0
AHB22615,ABF21269,1414.0
AHB22615,ACF36262,1488.0
AHB22615,ACE77944,1370.0
AHB22615,ADJ41816,1360.0
AHB22615,AHB22225,1363.0
AHB22615,ACA33674,1413.5
AHB22615,ABJ16785,1483.0
AHB22615,AFU08944,1333.5
AHB22615,AFG99006,1336.0
AHB22615,AFM71731,1413.0
AHB22615,AGB98777,1349.0
AFG71996,AAZ32951,1301.0
AFG71996,AHB22939,1329.5
AFG71996,AFR76416,1412.5
AFG71996,ABB80023,1520.0
AFG71996,AAX47525,1323.0
AFG71996,AIA62032,1429.0
AFG71996,AAT12704,1376.5
AFG71996,ACU46717,1459.0
AFG71996,ABI20958,1367.0
AFG71996,ABA43336,1373.0
AFG71996,AEX35428,1302.0
AFG71996,AHZ44129,1417.5
AFG71996,ABD85122,1348.0
AFG71996,AFG99237,1396.0
AFG71996,AGQ47835,1539.0
AFG71996,ABE73115,1365.0
AFG71996,ABB04906,1396.0
AFG71996,AAT08004,1404.0
AFG71996,AFP83236,1361.0
AFG71996,AFG99094,1512.0
AFG71996,AFM72257,1327.0
AFG71996,AFG71942,1500.0
AFG71996,AAC59602,1374.0
AFG71996,AAX57924,1324.0
AFG71996,ADT79030,1502.0
AFG71996,ABD61249,1482.0
AFG71996,ABU92710,1334.0
AFG71996,AFG98830,1517.0
AFG71996,AGO00313,1485.0
AFG71996,CAA24271,1444.0
AFG71996,ABB79957,1346.0
AFG71996,AFG99347,1380.0
AFG71996,BAH98103,1411.0
AFG71996,ACE77942,1345.0
AFG71996,AHB51520,1305.0
AFG71996,ABG37230,1358.0
AFG71996,ACU12494,1379.0
AFG71996,CAD20336,1455.0
AFG71996,AFG72096,1380.0
AFG71996,ACZ53956,1353.0
AFG71996,AAX56590,1337.0
AFG71996,AFV31487,1301.0
AFG71996,ABB04928,1526.0
AFG71996,AFG72173,1358.0
AFG71996,AFM09320,1433.0
AFG71996,AHN97322,1451.0
AFG71996,ACN90987,1318.5
AFG71996,ACF47409,1439.0
AFG71996,AFG99402,1401.0
AFG71996,ABY81829,1435.0
AFG71996,AHN03147,1442.0
AFG71996,AHB51244,1328.0
AFG71996,AGW43288,1459.0
AFG71996,ABF21269,1381.0
AFG71996,ACF36262,1331.0
AFG71996,ACE77944,1319.5
AFG71996,BAH02110,1397.5
AFG71996,ADJ41816,1414.5
AFG71996,ACY06459,1480.0
AFG71996,ABJ16785,1315.0
AFG71996,AFG99006,1559.0
AFG71996,AFM71731,1385.0
AFM93978,AGM53496,1487.0
AFM93978,AFG72823,1325.0
AFM93978,ADD21560,1490.0
AFM93978,ADV58880,1459.0
AFM93978,AAZ32951,1329.0
AFM93978,AHB22939,1391.0
AFM93978,AAX47525,1366.0
AFM93978,AHC69322,1457.0
AFM93978,AAT12704,1311.5
AFM93978,AFU08788,1468.0
AFM93978,ABI20958,1383.0
AFM93978,ABA43336,1362.0
AFM93978,AEX35428,1334.0
AFM93978,AFU08828,1440.0
AFM93978,ABA27440,1415.0
AFM93978,AFV33954,1360.0
AFM93978,ADZ05627,1321.0
AFM93978,AFG99237,1367.0
AFM93978,ACF22148,1321.0
AFM93978,AFJ77891,1307.5
AFM93978,AGQ47835,1327.0
AFM93978,ABE73115,1392.0
AFM93978,AFH53725,1475.0
AFM93978,AHL21511,1489.5
AFM93978,ABB04906,1372.0
AFM93978,AHL58744,1439.0
AFM93978,AHZ40057,1313.5
AFM93978,AHY95001,1435.0
AFM93978,AFP83236,1382.0
AFM93978,AFG99094,1306.0
AFM93978,AFU10043,1461.0
AFM93978,AFU10042,1391.0
AFM93978,AFM72257,1391.0
AFM93978,AAC59602,1407.0
AFM93978,AHZ65741,1436.0
AFM93978,AAX57924,1385.0
AFM93978,AHB24430,1456.0
AFM93978,AHX38310,1412.0
AFM93978,ADT79030,1301.0
AFM93978,ABD61249,1339.0
AFM93978,AHA11511,1413.0
AFM93978,ABU92710,1387.0
AFM93978,AHB21195,1484.0
AFM93978,AGO00313,1352.0
AFM93978,ABB79957,1390.0
AFM93978,AFH53736,1501.0
AFM93978,AFG99347,1366.0
AFM93978,BAH98103,1361.0
AFM93978,BAG28227,1320.0
AFM93978,ACE77942,1401.0
AFM93978,BAN14745,1304.0
AFM93978,AHB51520,1405.5
AFM93978,ABG37230,1364.0
AFM93978,ADV58875,1503.0
AFM93978,ACU12494,1362.0
AFM93978,AFG72096,1361.0
AFM93978,ACZ53956,1385.0
AFM93978,ACV42106,1502.0
AFM93978,AAX56590,1380.0
AFM93978,AFV31487,1392.0
AFM93978,AFG72173,1365.0
AFM93978,AHB22213,1364.0
AFM93978,AAY28395,1320.0
AFM93978,AHA38263,1482.0
AFM93978,ABO52071,1301.5
AFM93978,AFG99402,1359.0
AFM93978,AHW46830,1413.0
AFM93978,AGM53498,1502.0
AFM93978,AGM53491,1493.0
AFM93978,AHB51244,1444.0
AFM93978,AFD64223,1313.0
AFM93978,AHB22532,1468.0
AFM93978,AIB06070,1439.0
AFM93978,ABF21269,1362.0
AFM93978,ACF36262,1387.0
AFM93978,ACE77944,1350.0
AFM93978,ADJ41816,1327.0
AFM93978,AHB22225,1446.0
AFM93978,ABJ16785,1354.0
AFM93978,AFU08944,1418.0
AFM93978,AFG99006,1329.0
AFM93978,AFM71731,1361.0
AFM93978,AGB98777,1477.0
AHF20413,AHM98133,1407.0
AHF20413,ACI06178,1592.0
AHF20413,AEN68619,1430.5
AHF20413,AHN19556,1486.0
AHF20413,ACB70647,1592.0
AHF20413,ABG67978,1485.0
AHF20413,AAA43205,1352.0
AHF20413,AEO89163,1523.0
AHF20413,BAN81923,1483.0
AHF20413,AEQ72881,1437.5
AHF20413,AEQ72884,1491.0
AHF20413,AEQ72889,1481.0
AHF20413,ACN39410,1483.0
AHF20413,AEQ72868,1489.0
AHF20413,ADM85857,1439.5
AHF20413,AAP71989,1356.0
AHF20413,ABU99104,1563.0
AHF20413,AEP84526,1483.0
AHF20413,ADG59070,1492.0
AHF20413,AAW80717,1547.0
AHF20413,AHF20480,1630.0
AHF20413,AFU10229,1385.0
AHF20413,ADI46320,1518.0
AHF20413,AFK13944,1470.5
AHF20413,AFJ18989,1513.0
AHF20413,AHY20736,1488.0
AHF20413,ACZ48510,1495.0
AHF20413,ABP51975,1565.0
AHF20413,ADG59067,1473.0
AHF20413,BAK24094,1476.5
AHF20413,AHN19564,1490.0
AHF20413,ADM95450,1592.0
AHF20413,ABI84495,1378.0
AHF20413,ACX31973,1472.0
AHF20413,BAM36159,1475.5
AHF20413,ADG59049,1420.0
AHF20413,AGH25309,1389.0
AHF20413,AHI43541,1476.0
AHF20413,ADF83650,1487.0
AHF20413,AHF20383,1612.0
AHF20413,BAL61225,1472.0
AHF20413,AHF20402,1636.0
AHF20413,AHM98204,1400.0
AHF20413,AEV40282,1367.0
AHF20413,ACV91043,1363.0
AHF20413,ACR48872,1485.0
AHF20413,ACR56228,1444.0
AHF20413,AEQ72820,1446.5
AHF20413,AEO52326,1469.0
AHF20413,ACX31993,1518.0
AHF20413,ACT15320,1513.0
AHF20413,ADG21416,1503.0
AHF20413,AEX30611,1473.0
AHF20413,ADM85846,1456.0
AHF20413,ABY79833,1506.0
AHF20413,ACJ26341,1516.0
AHF20413,ABI36450,1482.0
AHF20413,AFI44353,1476.0
AHF20413,ACD12274,1551.0
AHF20413,ABU99094,1481.0
AGM53496,AFG72823,1318.0
AGM53496,ADD21560,1531.0
AGM53496,ADV58880,1494.0
AGM53496,AAZ32951,1335.0
AGM53496,AHB22939,1409.0
AGM53496,AAX47525,1372.0
AGM53496,AHC69322,1477.0
AGM53496,AAT12704,1304.5
AGM53496,AFU08788,1494.0
AGM53496,ABI20958,1413.0
AGM53496,ABA43336,1378.0
AGM53496,AEX35428,1328.0
AGM53496,AFU08828,1469.0
AGM53496,ABA27440,1461.0
AGM53496,AFV33954,1403.0
AGM53496,ADZ05627,1314.0
AGM53496,AFG99237,1371.0
AGM53496,ACF22148,1321.0
AGM53496,AFJ77891,1307.5
AGM53496,AGQ47835,1302.5
AGM53496,ABE73115,1397.0
AGM53496,AFH53725,1513.0
AGM53496,AHL21511,1493.5
AGM53496,ABB04906,1401.0
AGM53496,AHL58744,1460.0
AGM53496,AHZ40057,1314.5
AGM53496,AHY95001,1481.0
AGM53496,AFP83236,1397.0
AGM53496,AGK24287,1338.0
AGM53496,AFU10043,1483.0
AGM53496,AFU10042,1391.0
AGM53496,AFM72257,1407.0
AGM53496,AAC59602,1442.0
AGM53496,AHZ65741,1475.5
AGM53496,AAX57924,1416.0
AGM53496,AHB24430,1502.0
AGM53496,AHA98453,1315.5
AGM53496,AHX38310,1438.0
AGM53496,ABD61249,1314.0
AGM53496,AHA11511,1422.0
AGM53496,ABU92710,1388.0
AGM53496,AHB21195,1529.0
AGM53496,AGO00313,1325.0
AGM53496,ACF36458,1300.5
AGM53496,ABB79957,1406.0
AGM53496,AFH53736,1543.0
AGM53496,AFG99347,1388.0
AGM53496,BAH98103,1365.0
AGM53496,BAG28227,1317.0
